file,masked_line_no,cntx_start,cntx_end,masked_line,prediction,whole_prediction,loss,generated_tokens,log_prob_scores,first_token_var,vul_label,cntx_len,exact_match,mask_ast_complexity,pred_ast_complexity,first_line_pred_ast_complexity,scaled_first_token_var,neg_exact_match,masked_line_token_length,new_score
~/anvil/data/cve-targets/php_repo_ext_exif_exif.c,1917,1907,1927,if ((offset + length) > (info->valid_end - info->valid_start)) {,"if (ptr_offset_overflows(info->offset_base, offset) ||","	if (ptr_offset_overflows(info->offset_base, offset) ||
			ptr_offset_overflows(info->offset_base + offset, length) ||
			info->valid_start > info->offset_base + offset ||
			info->valid_end < info->offset_base + offset + length) {",0.52685546875,"[[12, 361, 313, 7414, 29918, 10289, 29918, 2262, 29879, 29898, 3888, 976, 10289, 29918, 3188, 29892, 9210, 29897, 3830, 13, 12, 12, 12, 7414, 29918, 10289, 29918, 2262, 29879, 29898, 3888, 976, 10289, 29918, 3188, 718, 9210, 29892, 3309, 29897, 3830, 13, 12, 12, 12, 3888, 976, 3084, 29918, 2962, 1405, 5235, 976, 10289, 29918, 3188, 718, 9210, 3830, 13, 12, 12, 12, 3888, 976, 3084, 29918, 355, 529, 5235, 976, 10289, 29918, 3188, 718, 9210, 718, 3309, 29897, 426, 32010, 2]]","[-0.05169041454792023, -0.5004844665527344, -0.11723780632019043, -0.7678477764129639, -0.0005869334563612938, -0.2078762948513031, -0.007734943646937609, -0.01726127602159977, -0.010963205248117447, -0.01073926966637373, -0.015238296240568161, -0.001623861026018858, -0.21041448414325714, -5.8412379075889476e-06, -4.0531076592742465e-06, -0.09502774477005005, -0.013154862448573112, -0.44549745321273804, -0.6692707538604736, -0.2049720734357834, -0.001639332971535623, -0.047799281775951385, -0.10217837244272232, -0.4798617959022522, -0.000402250443585217, -0.25236889719963074, -0.00907097291201353, -0.010873000137507915, -0.004109510220587254, -0.012438226491212845, -0.04099097102880478, -0.0006625840906053782, -0.40776526927948, -6.556489552167477e-06, -1.5258672647178173e-05, -0.24530045688152313, -0.0015479261055588722, -0.002755299676209688, -0.002136925933882594, -0.4649280309677124, -0.008953778073191643, -0.0018028449267148972, -0.00242380378767848, -0.0016720612766221166, -0.002681709360331297, -0.4694672226905823, -0.00011443436960689723, -0.6857029795646667, -3.1709168979432434e-05, -0.6496937870979309, -0.34643304347991943, -0.09037186950445175, -5.495397272170521e-05, -0.07115032523870468, -5.364403477869928e-06, -4.0531076592742465e-06, -0.013147450052201748, -0.0005185451591387391, -0.059752583503723145, -0.005418020766228437, -0.00248231110163033, -0.00026890001026913524, -0.0007279845303855836, -0.04082401469349861, -1.156323378381785e-05, -0.017356764525175095, -1.597391747054644e-05, -0.09316983819007874, -0.08514444530010223, -0.021393487229943275, -1.6927575416048057e-05, -0.004097400698810816, -2.861018856492592e-06, -6.198863957251888e-06, -0.00045885046711191535, -0.0012011463986709714, -0.07350998371839523, -0.0006287504802457988, -0.045095305889844894, -0.014210343360900879, -0.108352430164814, 0.0]",14.161133766174316,1,10,False,31,69,15,-1.122329426107382,True,21,2.0998646958156297
~/anvil/data/cve-targets/php_repo_ext_exif_exif.c,1920,1910,1930,return info->offset_base + offset;,return info->offset_base + offset;,	return info->offset_base + offset;,0.1341552734375,"[[12, 2457, 5235, 976, 10289, 29918, 3188, 718, 9210, 29936, 32010, 2]]","[-0.035291898995637894, -0.24186550080776215, -0.15335865318775177, -0.0002907091984525323, -0.15493354201316833, -0.0009441685397177935, -0.0011648305226117373, -0.011021568439900875, -0.5225244760513306, -0.1255609691143036, -0.5932522416114807, 0.0]",10.587618827819824,1,10,True,11,11,11,-1.0264112518534445,False,9,1.0554589032697024
~/anvil/data/cve-targets/php_repo_ext_exif_exif.c,2939,2929,2949,if (maker_note->offset >= value_len) {,if (i == maker_note_count) {,"	if (i == maker_note_count) {
		exif_error_docref(""exif_read_data#error_ifd"" EXIFERR_CC, ImageInfo, E_WARNING, ""Invalid maker note"");
		return true;
	}
	if (value_len < maker_note->offset) {",0.40869140625,"[[12, 361, 313, 29875, 1275, 2136, 261, 29918, 6812, 29918, 2798, 29897, 426, 13, 12, 12, 735, 361, 29918, 2704, 29918, 1514, 999, 703, 735, 361, 29918, 949, 29918, 1272, 29937, 2704, 29918, 361, 29881, 29908, 8528, 6545, 21662, 29918, 4174, 29892, 7084, 3401, 29892, 382, 29918, 29956, 25614, 29892, 376, 13919, 2136, 261, 4443, 1496, 13, 12, 12, 2457, 1565, 29936, 13, 12, 29913, 13, 12, 361, 313, 1767, 29918, 2435, 529, 2136, 261, 29918, 6812, 976, 10289, 29897, 426, 32010, 2]]","[-0.2631026804447174, -0.09254136681556702, -0.21675799787044525, -0.13690564036369324, -0.7708743214607239, -1.2742129564285278, -0.016982844099402428, -0.00012003655137959868, -0.005473033525049686, -0.01629791595041752, -0.5991641283035278, -0.03527083992958069, -0.07295835763216019, -0.16705404222011566, -0.20350190997123718, -0.004535506945103407, -1.1074012517929077, -6.90197994117625e-05, -9.691245941212401e-05, -0.14960992336273193, -0.0007665794692002237, -0.009483997710049152, -9.595887240720913e-05, -0.14511850476264954, -0.005956872832030058, -0.00011181206355104223, -0.00018559163436293602, -0.007651426829397678, -2.2053474822314456e-05, -0.0020942201372236013, -0.03880668058991432, -0.12171471118927002, -0.013082857243716717, -0.14305754005908966, -0.00249087275005877, -0.02223607338964939, -0.0036077904514968395, -4.410734163684538e-06, -2.2172682292875834e-05, -7.152531907195225e-06, -0.0001308832288486883, -0.00032264748006127775, -0.004034475889056921, -1.1920922133867862e-06, -0.0014498446835204959, -0.0016307639889419079, -1.1444026313256472e-05, -0.04637759178876877, -2.622600959512056e-06, -0.0012138864258304238, -0.016335679218173027, -2.0092761516571045, -0.8279165029525757, -0.018425846472382545, -0.08286511898040771, -1.4333546161651611, -0.006708836182951927, -0.009426843374967575, -0.0019177870126441121, -0.022680174559354782, -0.17466996610164642, -0.0002531684876885265, -0.00561920553445816, -0.0008030288736335933, -0.00035232058144174516, -0.0184192918241024, -0.1897687166929245, -0.19108697772026062, -0.1321384757757187, -0.46211427450180054, -0.0007908792467787862, -0.025263816118240356, -0.15070362389087677, -0.21934874355793, -1.1920922133867862e-06, -2.145764938177308e-06, -0.00015710550360381603, -0.0016692051431164145, -0.03303641080856323, -0.9029300808906555, -0.0011824527755379677, -0.11399391293525696, 0.0]",11.19260597229004,1,10,False,16,53,13,-1.042053385095539,True,13,2.1099349040063773
~/anvil/data/cve-targets/php_repo_ext_exif_exif.c,2970,2960,2980,},},"	}
	if (NumDirEntries > 0x10000) {
		exif_error_docref(""exif_read_data#error_ifd"" EXIFERR_CC, ImageInfo, E_WARNING, ""Illegal IFD size: 0x%04X > 0x10000"", NumDirEntries);
		return false;
	}
	if (NumDirEntries < 1) {
		exif_error_docref(""exif_read_data#error_ifd"" EXIFERR_CC, ImageInfo, E_WARNING, ""Illegal IFD size: 0x%04X < 1"", NumDirEntries);
		return false;
	}
	/* Check for",0.0020275115966796,"[[12, 29913, 13, 12, 361, 313, 8009, 9170, 5292, 2722, 1405, 29871, 29900, 29916, 29896, 29900, 29900, 29900, 29900, 29897, 426, 13, 12, 12, 735, 361, 29918, 2704, 29918, 1514, 999, 703, 735, 361, 29918, 949, 29918, 1272, 29937, 2704, 29918, 361, 29881, 29908, 8528, 6545, 21662, 29918, 4174, 29892, 7084, 3401, 29892, 382, 29918, 29956, 25614, 29892, 376, 14126, 12018, 10762, 29928, 2159, 29901, 29871, 29900, 29916, 29995, 29900, 29946, 29990, 1405, 29871, 29900, 29916, 29896, 29900, 29900, 29900, 29900, 613, 11848, 9170, 5292, 2722, 416, 13, 12, 12, 2457, 2089, 29936, 13, 12, 29913, 13, 12, 361, 313, 8009, 9170, 5292, 2722, 529, 29871, 29896, 29897, 426, 13, 12, 12, 735, 361, 29918, 2704, 29918, 1514, 999, 703, 735, 361, 29918, 949, 29918, 1272, 29937, 2704, 29918, 361, 29881, 29908, 8528, 6545, 21662, 29918, 4174, 29892, 7084, 3401, 29892, 382, 29918, 29956, 25614, 29892, 376, 14126, 12018, 10762, 29928, 2159, 29901, 29871, 29900, 29916, 29995, 29900, 29946, 29990, 529, 29871, 29896, 613, 11848, 9170, 5292, 2722, 416, 13, 12, 12, 2457, 2089, 29936, 13, 12, 29913, 13, 12, 5515, 5399, 363]]","[-0.004494565073400736, -0.0019946456886827946, -0.041386332362890244, -0.6720026731491089, -1.3193812370300293, -0.24038554728031158, -0.43307891488075256, -0.0009944260818883777, -5.793403761344962e-05, -6.9141146923357155e-06, -1.1715396642684937, -0.6927918195724487, -0.8767809867858887, -0.4839286804199219, -0.8207817077636719, -0.2680983245372772, -0.019166389480233192, -0.09733513742685318, -0.2646753191947937, -0.15813840925693512, -0.010190009139478207, -0.11061907559633255, -0.006773960776627064, -0.0030774159822613, -0.20430144667625427, -1.5497195136049413e-06, -4.768360213347478e-06, -0.025871658697724342, -0.00037377048283815384, -0.0010421803453937173, -2.5033637939486653e-05, -0.36977970600128174, -0.0023023784160614014, -5.8530047681415454e-05, -0.00010001159535022452, -0.0016380238812416792, -4.970903682988137e-05, -0.0009334497735835612, -0.003687251126393676, -0.02035946398973465, -0.0025714922230690718, -0.03487742692232132, -0.0023888403084129095, -0.07490503787994385, -0.003213244490325451, -1.4305104514278355e-06, -4.5060096454108134e-05, -6.198863957251888e-06, -4.625213477993384e-05, -0.0003194298769813031, -0.0018110554665327072, -5.960462772236497e-07, -0.0009469077922403812, -0.0004204819560982287, -7.748573807475623e-06, -0.13148929178714752, -4.768370445162873e-07, -0.0012674640165641904, -0.00687755923718214, -0.6055384874343872, -0.002512633567675948, -0.2907540500164032, -4.470248313737102e-05, -0.6189293265342712, -0.1198858991265297, -0.2647899389266968, -0.3244474232196808, -0.0005093707586638629, -0.007777763996273279, -0.011864099651575089, -0.018074920400977135, -0.010482137091457844, -0.7696150541305542, -0.005806602071970701, -0.03369360417127609, -0.0006039702566340566, -0.04482804983854294, -0.0001858300092862919, -0.00022098960471339524, -0.00043764073052443564, -0.005744140595197678, -0.06542487442493439, -0.0175794567912817, -8.583032467868179e-06, -5.602820692729438e-06, -2.622600959512056e-06, -0.007721813395619392, -0.01902078092098236, -0.0012661544606089592, -0.012031366117298603, -0.008946098387241364, -0.004702580161392689, -0.00010418349120300263, -0.007379179820418358, -0.0008270895341411233, -0.00022980909852776676, -0.05572917312383652, -0.7287681698799133, -1.5768768787384033, -0.25337666273117065, -0.6949430108070374, -0.00043275527423247695, -6.115249561844394e-05, -4.529942543740617e-06, -1.1165683269500732, -0.07250244170427322, -0.852575421333313, -0.046636924147605896, -0.019173990935087204, -0.012646596878767014, -0.008420795202255249, -0.0025222653057426214, -0.5077543258666992, -5.8412379075889476e-06, -6.437280717364047e-06, -0.033769674599170685, -0.00019905969384126365, -0.000993354362435639, -2.1457441107486375e-05, -0.1280047595500946, -0.0008546037715859711, -3.504691630951129e-05, -2.455681169521995e-05, -0.00116637849714607, -3.71926071238704e-05, -0.0005152089870534837, -0.002700850600376725, -0.03220703452825546, -0.0005310555570758879, -0.02390643022954464, -0.0004539651272352785, -0.012580911628901958, -0.0017476299544796348, -3.6954811548639555e-06, -9.643566590966657e-05, -5.006777428206988e-06, -1.2993727978027891e-05, -6.12716976320371e-05, -0.0022998806089162827, -8.821448318485636e-06, -0.000192504478036426, -0.00029059001826681197, -6.6756979322235566e-06, -0.11846870183944702, -1.0490362910786644e-05, -0.0007203606073744595, -0.0016639686655253172, -0.39164799451828003, -0.0004273931554052979, -0.01563962921500206, -4.124556289752945e-05, -0.03638383001089096, -0.03880370035767555, -0.08025234937667847, -0.0042577809654176235, -0.04335099086165428, -0.022590087726712227, -0.0012368656462058425, -0.0009934734553098679, -0.0023390096612274647, -0.39172229170799255, -0.0017034795600920916, -0.04123282805085182, -0.021017922088503838, -0.003517632372677326, -5.125986263010418e-06, -4.6491513785440475e-06, -3.576278118089249e-07, -0.0006113567505963147, -0.0020041633397340775, -0.0008954567601904273, -0.007088156882673502, -0.003493398893624544, -0.007396101485937834, -6.592056161025539e-05, -0.0016699191182851791, -0.0008188708452507854, -0.00015293381875380874, -0.025332625955343246, -0.695080578327179, -1.648277997970581, -2.87380051612854, -1.1999930143356323]",8.246053695678711,1,10,True,2,85,2,-1.0330035550362855,False,1,0.9198458517082144
~/anvil/data/cve-targets/php_repo_ext_exif_exif.c,3630,3620,3640,if (!data) {,if (!data) {,"
	if (!data) {",0.92578125,"[[13, 12, 361, 5384, 1272, 29897, 426, 32010, 2]]","[-0.41838833689689636, -0.04021970182657242, -0.1765655279159546, -0.39330533146858215, -0.5355900526046753, -0.4907180070877075, -0.01277089212089777, -0.3235391080379486, 0.0]",9.78674030303955,1,10,True,12,12,12,-1.0060648507686691,False,5,1.2198310423102618
~/anvil/data/cve-targets/php_repo_ext_exif_exif.c,3657,3647,3667,marker = c;,if (c != M_SOS) {,"		if (c != M_SOS) {
			return false;
		}
		if (pos+2>=ImageInfo->Thumbnail.size) {
			return false;
		}",0.333984375,"[[12, 12, 361, 313, 29883, 2804, 341, 29918, 29903, 3267, 29897, 426, 13, 12, 12, 12, 2457, 2089, 29936, 13, 12, 12, 29913, 13, 12, 12, 361, 313, 1066, 29974, 29906, 18572, 2940, 3401, 976, 1349, 21145, 29889, 2311, 29897, 426, 13, 12, 12, 12, 2457, 2089, 29936, 13, 12, 12, 29913, 32010, 2]]","[-0.1948694884777069, -0.026334701105952263, -0.7319875955581665, -0.16758154332637787, -0.2306196242570877, -0.7572103142738342, -0.6087567210197449, -0.00030214988510124385, -0.7621345520019531, -0.002201635157689452, -0.17693175375461578, -0.49216049909591675, -0.18149185180664062, -0.14907418191432953, -0.00044145373976789415, -0.0023639847058802843, -1.2334765195846558, -0.007878893055021763, -0.00018666432879399508, -0.05248309299349785, -0.0009394046501256526, -0.00019143179815728217, -0.002279899315908551, -0.392983078956604, -0.20821428298950195, -0.22598698735237122, -0.7849793434143066, -0.04270445182919502, -0.10391939431428909, -0.27131882309913635, -0.11554501205682755, -0.17425434291362762, -0.0015666127437725663, -1.0728830375228426e-06, -3.2186455882765586e-06, -6.985420623095706e-05, -4.0531076592742465e-06, -1.2159273865108844e-05, -4.851700214203447e-05, -0.00503723556175828, -0.23305927217006683, -0.08390338718891144, -0.0024991966784000397, -4.708655978902243e-05, -0.0004245333548169583, -0.006163399200886488, -0.0006579380133189261, -0.00012361239350866526, -0.030108259990811348, -0.0002768848498817533, -4.708655978902243e-05, -0.0002619877050165087, -0.29476630687713623, 0.0]",9.82629108428955,1,10,False,7,42,13,-1.007060108998992,True,4,2.083326653174848
~/anvil/data/cve-targets/php_repo_ext_exif_exif.c,3659,3649,3669,if (pos+length>=ImageInfo->Thumbnail.size) {,if (length < 2 || pos+length > ImageInfo->Thumbnail.size) {,"		if (length < 2 || pos+length > ImageInfo->Thumbnail.size) {
			exif_error_docref(NULL EXIFERR_CC, ImageInfo, E_WARNING, ""Thumbnail: invalid length for section x%02X"", marker);",0.324951171875,"[[12, 12, 361, 313, 2848, 529, 29871, 29906, 3830, 926, 29974, 2848, 1405, 7084, 3401, 976, 1349, 21145, 29889, 2311, 29897, 426, 13, 12, 12, 12, 735, 361, 29918, 2704, 29918, 1514, 999, 29898, 10074, 8528, 6545, 21662, 29918, 4174, 29892, 7084, 3401, 29892, 382, 29918, 29956, 25614, 29892, 376, 1349, 21145, 29901, 8340, 3309, 363, 4004, 921, 29995, 29900, 29906, 29990, 613, 17456, 416, 32010, 2]]","[-0.10278242826461792, -0.0026241650339215994, -0.5089989900588989, -0.11096993088722229, -0.5685813426971436, -0.6548535823822021, -0.016971943899989128, -0.02711152844130993, -0.7138382196426392, -0.4552114009857178, -0.2886504530906677, -0.017912056297063828, -0.5568606853485107, -0.04979551210999489, -0.00028713393840007484, -0.00013517419574782252, -0.002394429873675108, -8.34430247778073e-05, -0.00016151554882526398, -0.0004668337933253497, -0.04342963919043541, -0.039316728711128235, -0.3071548044681549, -0.35105031728744507, -0.0005206898204050958, -0.0030187058728188276, -0.7131657600402832, -1.2874520507466514e-05, -0.00010275312524754554, -0.3789941370487213, -0.004320453852415085, -0.010008508339524269, -7.199982064776123e-05, -0.020568177103996277, -0.0019812018144875765, -0.01170540601015091, -1.0728830375228426e-06, -0.00013958434283267707, -7.271740287251305e-06, -0.0003475538978818804, -0.0005589353386312723, -0.0026303476188331842, -1.1086402082582936e-05, -0.002422614488750696, -0.0019292091019451618, -1.9192511899746023e-05, -0.3737785816192627, -3.242440288886428e-05, -0.002598958555608988, -0.013431069441139698, -0.733778715133667, -0.0009322587866336107, -0.16442172229290009, -1.8022814989089966, -1.235717535018921, -1.867140769958496, -0.877472460269928, -0.8136132955551147, -0.007115381304174662, -0.0036797686479985714, -0.013448006473481655, -0.03831221163272858, -0.7616854310035706, -0.03321804478764534, -0.0023426965344697237, -0.12699933350086212, 0.0]",9.789051055908203,1,10,False,22,50,28,-1.006122971628439,True,15,2.254889463482878
~/anvil/data/cve-targets/php_repo_ext_exif_exif.c,3679,3669,3689,/* handle SOFn block */,case M_SOF17:,"			case M_SOF17:
				if (sof_info.processed) {
					exif_error_docref(NULL EXIFERR_CC, ImageInfo, E_WARNING, ""Multiple SOFn markers"");
					return false;
				}",1.2236328125,"[[12, 12, 12, 4878, 341, 29918, 6156, 29943, 29896, 29955, 29901, 13, 12, 12, 12, 12, 361, 313, 578, 29888, 29918, 3888, 29889, 5014, 287, 29897, 426, 13, 12, 12, 12, 12, 12, 735, 361, 29918, 2704, 29918, 1514, 999, 29898, 10074, 8528, 6545, 21662, 29918, 4174, 29892, 7084, 3401, 29892, 382, 29918, 29956, 25614, 29892, 376, 15329, 552, 7791, 29137, 29320, 1496, 13, 12, 12, 12, 12, 12, 2457, 2089, 29936, 13, 12, 12, 12, 12, 29913, 32010, 2]]","[-0.0344078429043293, -0.00036197309964336455, -0.001110175740905106, -0.10699933767318726, -0.00028772983932867646, -2.7179348762729205e-05, -0.03774058446288109, -0.18093770742416382, -0.0071984692476689816, -0.7398694157600403, -0.0015235256869345903, -0.1886337399482727, -0.041703905910253525, -0.00045468006283044815, -0.0005484507419168949, -0.28793615102767944, -1.332336664199829, -0.34075355529785156, -1.421751618385315, -0.0052771554328501225, -0.01164531521499157, -0.16241176426410675, -0.021967418491840363, -1.3588817119598389, -0.09742976725101471, -0.14848944544792175, -0.4701400399208069, -0.030117744579911232, -0.14497919380664825, -0.000538680877070874, -0.0004914983292110264, -0.000747877755202353, -0.005428217351436615, -0.9742616415023804, -1.8715683836489916e-05, -3.266281055402942e-05, -0.157769113779068, -0.00036125810584053397, -0.004546424373984337, -2.8967437174287625e-05, -0.010842458344995975, -0.0009557208395563066, -0.0032404554076492786, -1.1920922133867862e-06, -0.00011014331539627165, -4.887569048150908e-06, -6.949660019017756e-05, -0.00011824862303910777, -0.002302497159689665, -9.059865078597795e-06, -0.0007943335804156959, -0.0006959400488995016, -8.4638240878121e-06, -0.19725406169891357, -5.709961988031864e-05, -0.0014815079048275948, -0.00882050022482872, -1.2745715379714966, -0.0015298341168090701, -0.6608631014823914, -0.38240495324134827, -0.37940713763237, -1.0647568702697754, -0.0031583448871970177, -0.017944490537047386, -0.00014256415306590497, -0.00020454221521504223, -0.00017033556650858372, -0.11394136399030685, -0.23243169486522675, -0.24337166547775269, -0.0002562671434134245, -0.019784025847911835, -0.0008874768391251564, -4.95898348162882e-05, -4.303362584323622e-05, -0.00029488030122593045, -0.0016552807064726949, -0.5473015308380127, 0.0]",6.51920747756958,1,10,False,2,41,5,-1.0785761450090743,True,6,1.9680808796038636
~/anvil/data/cve-targets/php_repo_ext_exif_exif.c,3710,3700,3720,if (ImageInfo->FileSize >= dir_offset+2) {,int tag_table_size = exif_get_tag_table_size(section_index);,"	int tag_table_size = exif_get_tag_table_size(section_index);

	if (ImageInfo->FileSize < dir_offset + 2) {
		return false;
	}

	php_stream_seek(ImageInfo->infile, dir_offset, SEEK_SET);
	php_stream_read(ImageInfo->infile, (char*)&num_entries, 2);
	num_entries = php_ifd_get16u(&num_entries, ImageInfo->motorola_intel);
	if (num_entries < 0 || num_entries > 10000) {
		return false;
	}
	dir_size = 2/*num dir entries*/ +12/*length of",0.7939453125,"[[12, 524, 4055, 29918, 2371, 29918, 2311, 353, 429, 361, 29918, 657, 29918, 4039, 29918, 2371, 29918, 2311, 29898, 2042, 29918, 2248, 416, 13, 13, 12, 361, 313, 2940, 3401, 976, 2283, 3505, 529, 4516, 29918, 10289, 718, 29871, 29906, 29897, 426, 13, 12, 12, 2457, 2089, 29936, 13, 12, 29913, 13, 13, 12, 1961, 29918, 5461, 29918, 344, 1416, 29898, 2940, 3401, 976, 262, 1445, 29892, 4516, 29918, 10289, 29892, 3725, 29923, 29968, 29918, 10490, 416, 13, 12, 1961, 29918, 5461, 29918, 949, 29898, 2940, 3401, 976, 262, 1445, 29892, 313, 3090, 7528, 29987, 1949, 29918, 26586, 29892, 29871, 29906, 416, 13, 12, 1949, 29918, 26586, 353, 3989, 29918, 361, 29881, 29918, 657, 29896, 29953, 29884, 6243, 1949, 29918, 26586, 29892, 7084, 3401, 976, 14817, 272, 2963, 29918, 524, 295, 416, 13, 12, 361, 313, 1949, 29918, 26586, 529, 29871, 29900, 3830, 954, 29918, 26586, 1405, 29871, 29896, 29900, 29900, 29900, 29900, 29897, 426, 13, 12, 12, 2457, 2089, 29936, 13, 12, 29913, 13, 12, 3972, 29918, 2311, 353, 29871, 29906, 5515, 1949, 4516, 9976, 3877, 718, 29896, 29906, 5515, 2848, 310]]","[-0.6262275576591492, -1.4331516027450562, -2.2938570976257324, -0.4959385097026825, -0.41341960430145264, -0.0010419422760605812, -0.8419102430343628, -0.17924654483795166, -0.9094615578651428, -5.8412379075889476e-06, -7.986990567587782e-06, -0.4804716408252716, -1.4185804502631072e-05, -0.0025272592902183533, -0.0011649496154859662, -0.0008871195605024695, -0.0014560346025973558, -0.005545114632695913, -0.007008847780525684, -0.021691925823688507, -3.576272320060525e-06, -2.622600959512056e-06, -0.004625098779797554, -0.003404418472200632, -0.6710681915283203, -0.2727617919445038, -0.7342301607131958, -0.3819575607776642, -1.316110610961914, -0.0003251500893384218, -0.2405632585287094, -0.33989498019218445, -0.16317039728164673, -0.531025230884552, -0.9597467184066772, -5.960462772236497e-07, -7.331102824537084e-05, -0.38795414566993713, -0.1700637936592102, -0.08136750757694244, -0.17316246032714844, -0.04559680074453354, -0.052057355642318726, -0.15986694395542145, -0.002791438950225711, -0.49153101444244385, -0.34030061960220337, -0.00017295771976932883, -0.05608257278800011, -0.0014330603880807757, -0.0015685171820223331, -0.021171526983380318, -0.7199868559837341, -0.0749792531132698, -1.0542818307876587, -2.9802276912960224e-06, -0.003224770538508892, -0.0003358753747306764, -0.01686926744878292, -1.9073468138230965e-06, -0.00038914260221645236, -0.0002464944263920188, -2.145764938177308e-06, -1.6212332411669195e-05, -3.564294092939235e-05, -1.3947389561508317e-05, -0.0005796659388579428, -0.010666854679584503, -1.1920928244535389e-07, -1.4305104514278355e-06, -0.0040146480314433575, -0.0009205871028825641, 0.0, -0.00016211149340961128, -1.1086402082582936e-05, -8.296622399939224e-05, -0.00024256148026324809, -0.07804342359304428, -0.34337204694747925, -0.49116116762161255, -7.152555099310121e-07, -0.003408101387321949, -2.264974000354414e-06, -0.003097024979069829, -0.0010519453790038824, -0.00020251607929822057, -1.3232143828645349e-05, -5.960462772236497e-07, -1.1920858014491387e-05, -1.1920922133867862e-06, -0.002538555534556508, -0.016039274632930756, -0.0005274811992421746, -0.09840603917837143, -0.5690786838531494, -0.7868123650550842, -8.106198947643861e-06, -1.0967194612021558e-05, -0.0030366519931703806, -0.09143174439668655, -0.002725816797465086, -0.0012834176886826754, -0.04862957075238228, -0.19574907422065735, -0.4466703236103058, -3.933898824470816e-06, -3.814689989667386e-06, -0.010561643168330193, -0.003956111613661051, -3.4570634852570947e-06, -0.0026937173679471016, -1.2397689715726301e-05, -7.986990567587782e-06, -0.00024625606602057815, -7.998623186722398e-05, -3.3378546504536644e-06, -0.0031693964265286922, -0.697531521320343, -0.0028899831231683493, -2.3841855067985307e-07, -9.417489309271332e-06, -0.0017536989180371165, -0.02015865407884121, -1.1920928244535389e-07, -5.960462772236497e-07, -0.00015639036428183317, -2.658331868587993e-05, -6.198863957251888e-06, -3.6954811548639555e-06, -7.152555099310121e-07, 0.0, -0.002247666707262397, -0.012617521919310093, -0.45726627111434937, -0.6510335803031921, -0.6166490316390991, -0.6703359484672546, -2.145764938177308e-06, -6.079655122448457e-06, -0.8313755989074707, -0.00510175758972764, -0.17259946465492249, -0.214936301112175, -0.1760750263929367, -6.437280717364047e-06, -3.576272320060525e-06, -0.055938974022865295, -0.28831446170806885, -0.4309268891811371, -0.07765931636095047, -0.17404170334339142, -0.5069349408149719, -0.3125063180923462, -0.5008655190467834, -0.03968101739883423, -0.176907479763031, -0.0759190022945404, -0.00335962837561965, -0.24194906651973724, -0.014753994531929493, -0.00016342257731594145, -0.05441231653094292, -0.0006836699321866035, -0.00032085992279462516, -0.008580365218222141, -0.6362440586090088, -0.6715600490570068, -4.2199197196168825e-05, -0.02370947226881981, -0.018218442797660828, -0.06713727116584778, -0.014223624020814896, -0.2725828289985657, -0.028813611716032028, -0.025107933208346367, -0.003664446994662285, -0.0010478964541107416, -0.00843876227736473, -0.19607502222061157, -0.00014530557382386178, -0.004336121492087841, -0.004843882285058498, -0.0004450284468475729]",12.125771522521973,1,10,False,19,128,13,-1.066649379269779,True,15,2.1342813963182152
~/anvil/data/cve-targets/php_repo_ext_exif_exif.c,4354,4344,4364,exif_scan_thumbnail(&ImageInfo);,exif_discard_imageinfo(&ImageInfo);,"			exif_discard_imageinfo(&ImageInfo);
			RETURN_FALSE;",0.8359375,"[[12, 12, 12, 735, 361, 29918, 2218, 7543, 29918, 3027, 3888, 6243, 2940, 3401, 416, 13, 12, 12, 12, 1525, 29911, 24015, 29918, 25717, 29936, 32010, 2]]","[-0.3384859263896942, -0.002141208155080676, -0.00374770350754261, -0.6638389229774475, -3.302042750874534e-05, -4.6967357775429264e-05, -0.08571456372737885, -0.0001333863037871197, -0.004867845680564642, -0.0654180645942688, -0.0008547228644602001, -0.003081337781623006, -0.00017557987303007394, -1.9192511899746023e-05, -0.0005371319712139666, -0.003841640893369913, -0.011150781996548176, -0.00023672162205912173, -0.0008481719414703548, -0.20269180834293365, -0.0037463970948010683, -0.0001770101225702092, -0.0002575780963525176, -0.08112604171037674, -0.0019515770254656672, -0.06214956194162369, -1.1920928244535389e-07]",11.244023323059082,1,10,False,11,14,11,-1.0433937369883102,True,11,2.1056203221943597
